transaction_id,transaction_date,transaction_time,transaction_qty,branch_id,product_id,isflagwolt
8142,2022-09-23,15:02:53,4,24,3,NO
3524,2022-02-23,11:33:41,5,62,8,NO
2154,2022-06-03,00:24:01,2,19,1,YES
8944,2022-03-28,00:15:36,6,71,3,NO
1968,2022-07-27,12:29:43,4,28,7,NO
4344,2022-02-25,11:27:39,6,16,9,NO
2517,2022-02-22,11:36:20,4,67,9,NO
8667,2022-06-05,21:12:26,4,11,9,YES
8903,2022-05-10,20:04:51,3,60,5,NO
3554,2022-09-24,03:44:21,4,62,1,NO
4042,2022-07-26,11:14:31,1,33,1,NO
8302,2022-06-29,19:55:15,2,70,9,NO
8171,2022-11-14,00:22:36,1,27,5,NO
2575,2022-10-01,13:05:29,1,47,9,NO
8459,2022-07-28,12:53:45,7,65,3,NO
8939,2022-04-15,00:13:08,2,80,3,NO
3925,2022-04-29,17:15:39,1,77,1,YES
481,2022-08-19,15:04:12,4,26,7,NO
4317,2022-05-12,11:05:21,4,42,9,NO
856,2022-02-16,17:42:46,8,73,9,NO
51,2022-03-11,21:30:31,3,73,9,YES
8975,2022-01-01,11:09:05,4,70,7,NO
5570,2022-09-16,23:51:24,2,22,2,NO
9225,2022-01-02,11:35:09,8,80,9,YES
3261,2022-08-25,22:04:35,5,15,8,NO
6696,2022-02-15,08:31:22,2,51,3,NO
2047,2022-04-18,18:52:47,1,54,7,YES
6243,2022-07-10,10:02:03,4,29,9,NO
7614,2022-08-21,22:33:59,4,62,6,NO
5272,2022-08-22,05:11:14,4,10,5,NO
2789,2022-03-25,06:53:20,1,67,9,YES
6806,2022-10-08,16:54:08,2,74,4,NO
6084,2022-01-18,22:16:26,2,24,9,NO
1884,2022-08-06,05:57:14,4,3,7,NO
2470,2022-06-30,17:09:52,2,47,9,NO
6124,2022-09-01,01:54:37,1,28,1,NO
9362,2022-08-23,13:50:51,1,8,5,NO
5574,2022-11-15,20:05:29,6,1,2,NO
9150,2022-04-26,06:09:22,2,46,5,YES
1696,2022-12-15,19:20:41,4,21,1,NO
9700,2022-05-12,08:12:44,5,36,2,NO
9629,2022-06-01,18:10:42,1,59,6,YES
8705,2022-02-07,15:11:51,2,55,6,NO
542,2022-07-14,23:06:44,1,7,5,NO
1714,2022-01-07,02:23:51,4,62,3,NO
1681,2022-06-27,15:45:35,3,37,6,NO
4829,2022-07-29,07:50:07,3,16,5,NO
6919,2022-09-16,08:14:54,4,55,9,NO
2295,2022-07-13,04:13:12,2,81,1,NO
5154,2022-10-29,16:44:56,3,28,7,NO
4545,2022-08-16,19:06:40,1,62,5,NO
5215,2022-09-07,08:23:47,3,72,3,NO
803,2022-06-08,17:52:26,2,74,8,NO
3179,2022-06-01,01:36:58,3,70,8,YES
6481,2022-10-25,17:06:47,3,49,3,NO
9041,2022-11-19,18:55:28,2,13,2,NO
2421,2022-09-14,06:48:06,1,42,3,NO
5744,2022-01-18,21:03:09,4,54,1,YES
9520,2022-02-05,00:08:51,2,17,3,YES
9833,2022-09-28,17:06:21,3,65,6,NO
8192,2022-12-16,17:36:37,5,19,8,NO
5748,2022-01-05,06:41:17,2,8,7,NO
654,2022-11-14,20:05:20,2,39,4,NO
1760,2022-05-05,22:09:56,4,18,5,NO
5758,2022-03-25,15:26:22,5,77,9,YES
1073,2022-01-13,03:53:07,3,66,6,NO
2527,2022-04-22,05:01:18,3,42,6,NO
5145,2022-02-28,10:21:27,1,17,8,NO
490,2022-04-28,16:43:35,3,80,2,NO
880,2022-11-30,15:24:59,3,35,6,NO
6358,2022-06-17,22:08:12,8,37,3,NO
1067,2022-03-06,10:28:02,1,9,1,YES
6932,2022-10-27,21:39:42,2,28,6,NO
828,2022-01-24,09:45:46,4,19,7,NO
3788,2022-12-28,19:50:01,1,11,3,YES
9887,2022-03-17,20:38:19,1,60,5,NO
1494,2022-03-05,19:01:54,3,56,7,NO
858,2022-02-05,13:46:00,2,22,6,YES
499,2022-06-22,04:20:00,4,49,3,NO
5491,2022-10-31,03:11:57,2,57,1,NO
7447,2022-04-03,20:40:23,2,49,7,NO
9299,2022-12-21,18:39:33,2,35,9,YES
9102,2022-07-17,15:15:11,2,41,1,NO
3330,2022-11-07,02:34:03,1,46,1,NO
4727,2022-08-18,14:36:01,2,20,7,NO
4737,2022-07-10,16:54:37,3,15,2,NO
9108,2022-11-03,08:43:03,6,21,2,NO
3303,2022-05-23,06:16:20,5,33,2,NO
7946,2022-07-07,23:45:36,2,65,4,NO
9205,2022-03-17,12:44:31,4,62,7,NO
3111,2022-03-05,00:03:37,3,59,8,NO
3973,2022-04-17,17:41:18,7,30,9,NO
1021,2022-12-15,09:51:43,8,48,5,NO
593,2022-07-25,19:52:04,6,83,4,YES
1850,2022-06-06,08:58:59,2,58,1,NO
8836,2022-05-24,06:09:58,3,76,3,NO
38,2022-09-07,05:18:20,4,53,7,NO
9698,2022-05-26,11:06:28,4,71,1,NO
5550,2022-09-17,00:39:07,6,22,3,NO
2398,2022-03-15,21:32:48,4,33,8,NO
4942,2022-02-27,08:48:04,1,22,1,NO
5251,2022-06-21,13:06:48,1,53,8,YES
89,2022-06-10,01:43:24,3,3,5,NO
142,2022-11-02,01:12:54,8,16,5,NO
4137,2022-04-17,07:35:37,4,23,4,NO
125,2022-11-15,19:55:09,3,3,1,NO
4589,2022-10-11,00:41:13,1,81,7,NO
4143,2022-07-11,03:23:10,4,50,2,NO
2190,2022-04-01,05:47:23,7,1,6,NO
4718,2022-09-06,16:30:15,3,26,3,NO
2127,2022-10-17,00:36:54,6,76,1,NO
5763,2022-11-24,00:47:34,4,73,4,NO
4112,2022-08-06,10:14:11,6,72,6,NO
7625,2022-04-28,01:39:40,4,61,7,NO
6333,2022-02-02,05:39:41,4,16,8,YES
1763,2022-07-05,23:12:59,2,8,9,NO
1955,2022-01-17,00:04:38,3,74,5,NO
5788,2022-05-16,22:24:09,2,82,1,NO
5683,2022-11-07,23:26:52,1,72,9,NO
2044,2022-10-18,04:47:21,2,39,6,NO
9961,2022-03-25,02:08:16,4,54,6,NO
6026,2022-09-11,18:22:51,1,26,4,NO
9944,2022-01-02,16:27:01,1,75,8,NO
3770,2022-09-08,18:38:41,3,31,6,NO
5364,2022-03-18,00:30:32,2,17,9,NO
5735,2022-01-20,05:19:51,8,33,8,NO
2794,2022-04-11,20:06:38,1,25,2,NO
261,2022-08-09,07:11:37,1,19,6,NO
6764,2022-03-29,02:03:35,4,50,4,YES
9717,2022-09-27,11:34:55,1,23,4,NO
7502,2022-12-27,22:58:34,2,71,4,NO
5094,2022-11-27,00:05:10,8,43,7,NO
9556,2022-01-01,08:25:20,2,3,6,NO
6870,2022-08-31,01:27:15,4,38,7,NO
6525,2022-11-05,23:29:05,2,42,1,NO
6451,2022-01-26,21:03:14,7,5,9,YES
9923,2022-08-02,22:12:45,2,6,9,NO
3761,2022-08-03,16:29:27,4,4,4,NO
868,2022-12-02,09:27:45,1,42,5,NO
3098,2022-06-25,00:20:02,4,55,9,NO
201,2022-04-09,05:22:53,4,20,3,NO
4155,2022-10-30,03:45:18,4,41,4,NO
7751,2022-04-18,21:49:47,3,29,4,NO
7760,2022-07-03,14:02:19,5,48,8,NO
7672,2022-12-30,22:50:26,6,23,4,NO
9902,2022-01-26,02:44:09,1,75,7,NO
1635,2022-01-30,12:09:34,2,41,8,NO
7637,2022-11-06,21:20:16,4,18,7,NO
173,2022-04-16,01:30:36,3,27,3,NO
2732,2022-03-11,13:24:25,4,72,8,NO
8075,2022-11-07,04:54:20,5,66,5,NO
1691,2022-11-30,22:58:12,2,48,7,NO
2524,2022-09-24,09:37:31,2,8,3,YES
1815,2022-04-07,05:40:18,6,48,1,NO
965,2022-03-10,06:51:53,4,58,5,NO
7302,2022-06-22,10:41:45,3,48,7,NO
912,2022-10-26,06:44:27,2,12,7,NO
4345,2022-06-08,13:57:26,3,55,7,NO
5703,2022-08-20,19:55:27,4,78,9,NO
8672,2022-05-28,23:22:32,7,81,2,NO
917,2022-11-03,12:04:23,2,27,6,NO
7919,2022-09-24,22:03:49,3,48,5,NO
5962,2022-03-20,05:50:39,3,45,1,NO
9562,2022-08-18,20:27:01,4,21,6,NO
5190,2022-05-20,11:08:52,4,30,3,NO
8179,2022-09-25,04:47:19,1,59,6,NO
5014,2022-10-09,16:47:45,3,61,8,NO
4626,2022-02-11,15:07:10,2,55,3,NO
8536,2022-12-15,16:32:56,2,15,6,NO
1636,2022-02-04,04:40:57,3,67,8,NO
3529,2022-03-27,22:46:25,4,13,1,YES
8136,2022-09-17,11:34:28,3,37,9,NO
6592,2022-04-05,22:19:51,2,37,7,NO
8794,2022-10-01,10:03:59,3,54,8,NO
5611,2022-10-12,12:23:50,3,38,5,YES
5405,2022-04-18,20:57:23,1,62,3,NO
257,2022-01-19,22:20:35,2,37,4,NO
7136,2022-06-18,08:44:46,4,23,6,NO
5143,2022-07-29,00:50:45,2,26,7,NO
6918,2022-07-24,05:25:35,2,33,9,NO
5937,2022-12-07,04:55:33,3,56,5,NO
1449,2022-07-21,20:27:21,1,63,1,NO
5596,2022-11-15,15:42:17,1,54,5,YES
1060,2022-04-08,06:58:10,4,77,3,NO
3791,2022-11-09,23:14:17,1,19,1,NO
7407,2022-12-02,01:04:49,2,30,8,NO
3701,2022-01-15,11:58:25,3,21,7,NO
8194,2022-03-11,02:54:54,1,26,9,NO
4116,2022-03-04,00:38:31,4,50,5,NO
8600,2022-08-21,20:58:46,8,13,7,NO
9534,2022-06-06,22:49:55,2,41,4,NO
6388,2022-10-22,15:51:07,4,27,8,NO
7901,2022-02-01,11:17:00,3,66,1,NO
9088,2022-03-13,17:33:26,2,9,8,NO
8515,2022-01-22,14:03:27,2,49,6,NO
83,2022-02-23,14:41:03,5,54,4,YES
433,2022-04-19,02:18:39,1,39,3,NO
3432,2022-12-30,20:01:51,6,59,1,NO
768,2022-06-09,23:34:15,4,50,8,NO
7852,2022-10-21,17:35:19,2,17,7,NO
8685,2022-06-24,13:30:52,1,4,5,NO
4949,2022-04-08,11:55:23,1,46,5,NO
7618,2022-07-24,22:34:43,4,17,8,NO
373,2022-08-09,16:29:35,4,2,4,NO
3877,2022-09-23,02:41:19,2,55,7,NO
56,2022-10-16,08:19:59,5,69,6,NO
4685,2022-07-18,12:39:34,2,16,5,NO
8371,2022-03-26,22:21:30,1,30,9,NO
1706,2022-06-23,17:30:53,2,23,1,NO
4204,2022-04-26,10:13:50,2,76,6,NO
3565,2022-11-04,10:06:09,4,38,1,NO
4847,2022-08-20,17:48:05,2,64,5,NO
6906,2022-10-24,20:55:18,2,25,4,NO
1556,2022-02-11,02:58:29,6,63,8,NO
2064,2022-07-11,05:14:39,1,17,2,NO
1170,2022-07-28,12:45:17,4,74,1,NO
7650,2022-01-29,18:40:26,4,55,4,NO
649,2022-08-22,09:52:27,8,25,6,NO
7723,2022-08-28,07:16:14,4,28,7,NO
5289,2022-03-21,22:51:24,4,31,3,NO
5054,2022-05-09,02:04:56,4,16,4,NO
7434,2022-10-25,14:46:24,7,7,1,NO
6056,2022-12-06,06:36:10,3,23,6,YES
2705,2022-06-22,14:39:05,7,45,3,NO
2354,2022-09-05,17:12:11,1,29,5,NO
1883,2022-01-31,20:35:47,4,24,9,YES
3822,2022-01-16,10:06:27,1,74,9,NO
3146,2022-04-16,20:08:07,5,70,5,NO
4364,2022-06-01,03:17:25,8,32,7,NO
2836,2022-08-27,22:57:02,1,23,2,NO
459,2022-04-20,17:39:17,1,25,4,YES
7734,2022-08-27,15:51:38,6,82,7,NO
9724,2022-11-24,09:07:44,3,55,3,NO
5499,2022-06-10,19:41:43,1,29,5,NO
2093,2022-03-28,05:18:23,2,54,2,NO
9795,2022-09-05,23:06:21,2,24,5,NO
2384,2022-07-15,19:40:20,7,39,1,NO
3286,2022-04-11,17:22:40,2,74,5,NO
3129,2022-01-19,12:32:32,4,21,3,NO
1154,2022-01-10,13:28:54,3,37,5,NO
4812,2022-02-18,03:02:40,1,49,5,YES
7353,2022-01-14,02:21:10,4,70,2,NO
8325,2022-06-04,16:06:01,1,79,8,YES
2616,2022-03-28,13:25:44,8,75,1,NO
3385,2022-08-07,23:31:24,8,55,8,NO
671,2022-08-07,00:24:33,4,28,2,NO
7843,2022-10-10,04:51:00,7,54,2,NO
7693,2022-02-21,01:55:57,4,53,9,NO
2433,2022-04-13,02:53:41,8,22,2,NO
692,2022-03-16,02:11:55,4,54,3,NO
9521,2022-05-29,07:40:14,2,3,4,NO
4391,2022-06-11,04:46:30,5,59,8,NO
6383,2022-01-14,04:20:10,2,13,1,YES
3451,2022-11-17,01:36:08,8,35,5,YES
1779,2022-09-11,10:13:42,3,3,4,NO
5954,2022-03-14,12:44:19,2,21,4,NO
1752,2022-07-31,23:55:46,2,71,7,NO
6223,2022-08-12,17:06:08,1,7,1,NO
5191,2022-06-07,00:31:14,1,58,7,NO
4225,2022-08-15,21:48:21,6,7,2,NO
7106,2022-09-04,22:08:06,1,23,2,NO
6971,2022-06-26,03:10:49,4,11,3,NO
8517,2022-01-01,16:30:23,6,77,8,NO
318,2022-12-20,23:12:10,2,55,1,NO
5308,2022-06-11,08:22:07,3,13,4,NO
50,2022-09-21,12:49:28,5,33,5,YES
7966,2022-05-24,13:02:39,4,47,9,NO
3691,2022-08-02,22:39:12,3,83,5,NO
7383,2022-03-02,12:03:50,2,9,2,NO
7043,2022-10-27,14:14:41,3,9,9,NO
7119,2022-09-11,20:21:45,8,41,1,YES
4471,2022-06-05,07:38:10,3,52,2,NO
9028,2022-12-22,15:21:41,6,77,7,YES
5819,2022-08-29,00:32:46,4,45,1,NO
4914,2022-07-16,00:37:23,1,60,8,YES
8642,2022-05-17,02:26:33,2,17,9,NO
3909,2022-12-28,15:35:44,2,36,5,NO
8235,2022-09-22,06:59:39,3,28,3,NO
5823,2022-07-23,15:45:35,3,1,5,NO
526,2022-03-17,08:40:49,1,2,3,YES
3535,2022-01-29,11:14:25,6,2,5,NO
999,2022-08-25,20:05:31,5,49,7,NO
2756,2022-02-17,23:01:01,4,72,4,NO
3137,2022-03-27,06:33:14,3,65,8,NO
2260,2022-10-28,07:15:12,8,39,5,NO
3475,2022-05-01,03:58:22,2,16,6,NO
7598,2022-10-05,03:12:27,4,54,2,NO
7855,2022-07-23,11:26:07,7,38,9,YES
6376,2022-03-14,04:08:27,2,81,4,NO
8057,2022-01-04,14:33:05,8,82,9,NO
8226,2022-09-04,12:52:02,2,49,1,NO
5363,2022-05-11,03:04:44,1,56,9,NO
3049,2022-05-23,21:30:42,1,18,6,NO
4813,2022-11-02,15:48:48,1,1,4,YES
1915,2022-09-05,18:07:54,6,9,6,NO
5966,2022-06-01,17:09:13,3,45,1,NO
505,2022-12-25,10:41:01,2,22,4,NO
9194,2022-04-24,23:27:16,3,68,8,NO
4265,2022-02-13,03:22:03,2,30,8,NO
9625,2022-11-21,08:14:55,1,21,3,NO
1941,2022-09-09,04:57:07,2,9,5,NO
191,2022-05-16,20:41:21,7,46,9,NO
8000,2022-02-07,19:16:00,4,27,6,NO
1518,2022-10-20,06:44:58,6,81,6,NO
33,2022-09-01,09:08:07,1,40,2,NO
4548,2022-09-18,05:05:43,4,18,7,NO
9278,2022-09-04,09:48:14,2,14,6,NO
7123,2022-01-11,12:45:57,2,75,8,NO
6032,2022-03-23,06:19:30,2,11,4,NO
4809,2022-02-04,14:51:01,2,5,9,NO
5825,2022-04-06,22:17:46,4,4,7,YES
3080,2022-06-18,19:50:58,2,21,1,NO
3448,2022-01-08,17:20:33,6,61,3,NO
5012,2022-10-24,14:33:35,1,36,7,NO
5093,2022-11-15,16:24:29,8,56,6,YES
6100,2022-08-05,16:22:09,2,47,7,NO
2455,2022-02-11,09:39:58,7,37,2,NO
3544,2022-12-10,14:14:06,5,30,2,NO
9783,2022-12-23,15:26:19,2,73,1,NO
7658,2022-12-12,19:54:05,2,25,6,NO
4988,2022-05-08,18:11:45,2,29,1,NO
6793,2022-02-10,08:56:16,3,28,5,YES
4211,2022-08-16,02:43:44,4,46,5,NO
5598,2022-11-28,15:42:46,4,68,9,NO
508,2022-10-09,21:49:40,1,77,8,NO
7646,2022-11-29,11:34:21,1,2,9,NO
3355,2022-10-21,23:02:27,3,48,5,NO
6653,2022-12-24,19:03:58,3,56,9,YES
8321,2022-09-07,03:09:15,1,69,8,NO
2130,2022-03-06,21:00:25,7,32,9,NO
7849,2022-01-29,13:41:21,4,49,2,NO
1656,2022-09-03,22:05:01,1,16,7,NO
6673,2022-11-10,00:05:58,5,71,7,NO
2294,2022-12-27,11:27:24,2,75,3,NO
8714,2022-07-11,15:15:17,1,24,4,YES
1108,2022-09-27,12:26:29,1,21,8,NO
6475,2022-06-04,23:30:20,8,57,1,NO
4420,2022-03-03,01:28:42,1,2,6,NO
8783,2022-05-23,22:27:28,4,67,7,YES
4940,2022-01-09,10:45:16,3,50,3,YES
7181,2022-10-27,06:52:38,4,38,1,NO
1113,2022-04-14,08:00:00,8,65,6,NO
6733,2022-04-25,19:21:48,1,63,9,NO
5320,2022-04-20,12:34:54,4,5,8,NO
2187,2022-08-16,15:09:19,6,10,4,NO
2837,2022-08-21,20:22:43,2,2,3,NO
1791,2022-03-13,01:14:39,2,27,5,NO
471,2022-10-15,11:07:20,3,82,3,NO
3140,2022-11-24,00:21:22,3,32,5,YES
978,2022-03-13,07:14:59,4,9,6,NO
5045,2022-07-06,10:36:07,3,20,3,NO
3988,2022-06-16,02:46:12,5,22,7,NO
3702,2022-01-15,17:29:05,4,20,1,NO
8173,2022-11-15,01:38:50,1,54,6,NO
8496,2022-06-25,13:18:55,6,27,5,NO
5771,2022-11-14,08:43:25,2,30,2,NO
7385,2022-08-01,06:40:32,4,76,1,NO
3474,2022-07-22,23:17:29,2,64,7,NO
8273,2022-05-09,20:32:29,1,36,3,NO
7780,2022-02-19,14:19:56,4,24,6,NO
2581,2022-05-01,22:52:21,2,28,3,NO
3959,2022-10-28,19:25:10,2,41,6,NO
3817,2022-02-23,20:42:10,2,19,7,NO
5716,2022-01-30,08:44:41,2,21,4,NO
3273,2022-08-06,07:52:06,7,66,3,NO
8501,2022-02-03,15:10:41,4,60,2,NO
2174,2022-12-30,11:23:10,4,31,7,NO
7892,2022-12-15,19:53:31,3,5,4,YES
7399,2022-07-03,17:23:38,4,82,1,NO
5440,2022-02-24,13:24:09,4,5,2,NO
7456,2022-08-07,15:12:14,8,21,1,NO
2904,2022-04-01,10:23:07,2,59,7,YES
6935,2022-09-30,06:14:43,2,71,6,NO
8917,2022-04-14,03:52:06,1,82,8,NO
1576,2022-06-19,20:28:41,2,64,6,NO
6400,2022-10-19,14:32:05,1,77,4,YES
9492,2022-03-20,23:26:55,4,77,8,NO
7287,2022-12-05,00:06:20,2,12,6,NO
3641,2022-08-21,22:44:30,2,36,3,NO
2002,2022-07-09,17:48:45,6,52,6,NO
6092,2022-11-12,22:45:49,5,16,7,NO
2141,2022-04-11,16:25:36,2,19,1,NO
9843,2022-12-30,08:55:21,3,65,4,YES
1367,2022-07-10,02:28:13,4,46,3,NO
5858,2022-06-10,06:21:17,5,46,8,NO
3721,2022-05-12,03:02:01,1,1,2,NO
2523,2022-02-04,18:20:22,8,25,9,NO
1029,2022-12-21,13:12:52,2,33,4,NO
7455,2022-05-01,20:00:04,1,34,7,NO
4167,2022-04-07,08:48:51,3,61,1,NO
4190,2022-06-11,13:10:37,2,4,7,NO
2881,2022-10-31,08:45:12,2,56,9,NO
5177,2022-05-21,11:45:47,3,25,8,NO
5997,2022-06-24,09:25:00,2,55,3,NO
3105,2022-12-18,03:48:55,2,52,1,NO
8037,2022-10-03,21:31:33,4,9,3,NO
9508,2022-03-16,20:35:38,3,41,2,NO
1489,2022-09-04,20:57:02,1,56,9,NO
4288,2022-04-02,03:05:21,1,18,8,YES
4647,2022-08-15,19:15:40,4,39,3,NO
4686,2022-09-21,06:43:15,4,2,7,NO
5176,2022-01-23,05:39:57,4,82,7,NO
4150,2022-12-10,19:18:08,2,30,5,NO
9970,2022-10-30,16:13:25,2,29,7,NO
9531,2022-05-26,03:10:24,2,24,6,NO
4277,2022-12-17,13:51:47,3,41,7,NO
6144,2022-11-27,11:27:01,1,65,1,NO
3198,2022-02-18,03:48:00,1,47,1,NO
1838,2022-08-28,01:36:53,1,66,5,NO
3514,2022-04-11,02:24:44,3,72,4,NO
8751,2022-05-08,19:58:51,1,46,5,NO
6511,2022-07-18,07:53:16,1,5,8,NO
5099,2022-06-19,11:47:01,1,23,1,YES
1087,2022-05-28,04:10:25,3,10,3,YES
3239,2022-11-20,08:30:18,7,22,7,NO
5362,2022-10-22,07:59:24,4,58,4,NO
4883,2022-09-25,15:24:51,5,76,1,NO
9683,2022-09-05,12:21:22,3,79,4,NO
9384,2022-09-12,17:02:42,2,10,1,NO
981,2022-12-13,16:31:30,5,64,8,NO
6445,2022-01-17,23:16:54,4,47,2,NO
4839,2022-09-22,04:30:30,4,69,1,NO
4474,2022-05-31,03:46:02,4,65,5,NO
4159,2022-05-24,15:00:20,1,70,3,NO
3396,2022-12-09,07:59:17,3,26,9,YES
8135,2022-04-05,06:19:24,4,32,6,NO
3649,2022-04-25,19:21:00,3,27,6,NO
7274,2022-09-17,23:13:19,5,25,9,YES
2243,2022-06-15,07:19:58,1,26,8,NO
3162,2022-10-30,23:47:13,8,43,1,NO
6631,2022-04-28,11:56:14,2,17,9,NO
7205,2022-03-13,14:34:39,3,69,2,NO
319,2022-09-08,19:02:01,3,56,2,NO
6220,2022-09-03,17:25:16,2,33,7,NO
8940,2022-10-17,14:58:15,3,36,9,NO
6966,2022-12-24,17:56:19,2,67,5,NO
1235,2022-11-17,23:14:39,2,61,7,YES
8630,2022-12-29,06:47:25,2,26,2,NO
5072,2022-11-01,19:21:16,5,69,8,NO
2046,2022-03-20,07:17:30,4,50,5,NO
1860,2022-08-30,19:33:50,1,61,1,NO
9943,2022-11-09,21:06:43,7,19,7,NO
52,2022-05-14,22:49:39,4,15,5,NO
8842,2022-03-13,02:51:22,1,49,4,NO
2637,2022-06-09,16:55:12,1,58,7,NO
4790,2022-06-13,17:43:37,4,43,2,NO
8053,2022-05-15,11:41:26,7,16,6,NO
5524,2022-10-31,18:46:24,1,39,7,NO
2202,2022-12-26,20:41:02,8,59,1,YES
812,2022-03-06,15:29:14,1,7,2,YES
2028,2022-06-22,11:50:27,1,72,3,NO
3157,2022-11-17,16:55:41,3,11,9,NO
6706,2022-03-25,09:33:05,1,53,8,NO
4962,2022-02-02,11:11:28,4,60,1,YES
3668,2022-11-22,15:45:57,4,20,2,NO
7232,2022-03-06,03:35:27,3,26,5,NO
4306,2022-09-05,07:04:16,4,6,9,NO
7033,2022-04-13,21:42:07,1,12,3,NO
5053,2022-01-20,17:33:13,2,64,3,NO
1133,2022-09-21,17:23:28,1,66,1,NO
7296,2022-11-03,01:17:12,7,31,7,NO
604,2022-04-08,17:08:02,3,28,3,NO
3592,2022-10-19,14:32:19,4,66,6,YES
8717,2022-03-24,14:44:12,2,49,3,NO
7475,2022-10-17,12:20:46,3,28,6,NO
1159,2022-02-12,19:12:29,7,22,7,NO
4030,2022-02-10,08:14:03,2,4,7,NO
2242,2022-02-12,10:04:26,1,66,5,NO
3026,2022-02-11,21:23:30,5,78,4,NO
5994,2022-06-07,08:07:56,2,15,2,YES
3870,2022-08-06,20:31:28,3,34,2,NO
6956,2022-07-07,20:26:07,7,60,6,YES
6994,2022-10-24,19:58:31,2,26,6,NO
5677,2022-11-26,11:10:28,2,21,6,NO
5834,2022-04-25,00:56:48,6,26,6,YES
4060,2022-05-21,05:49:01,4,17,2,NO
2177,2022-05-31,18:47:27,1,28,6,NO
4382,2022-10-08,15:35:05,3,52,5,NO
7853,2022-07-30,13:04:58,3,41,2,NO
9386,2022-08-30,13:02:06,8,74,8,NO
5086,2022-01-25,14:54:40,4,34,5,YES
4588,2022-04-16,11:34:18,3,63,9,NO
5863,2022-09-06,23:10:29,2,1,5,NO
3532,2022-11-05,04:57:49,6,68,6,NO
4470,2022-02-18,04:53:07,4,33,7,NO
3725,2022-05-27,17:06:40,8,73,1,NO
5831,2022-05-22,16:01:34,1,10,4,NO
4183,2022-10-07,14:50:08,2,6,3,NO
1110,2022-02-25,22:55:28,4,9,8,NO
4669,2022-06-16,19:19:59,3,26,6,NO
4266,2022-08-04,22:57:16,2,32,2,YES
3033,2022-08-25,00:10:25,2,54,1,NO
3,2022-10-19,15:16:56,4,50,7,YES
7863,2022-01-14,21:05:02,2,77,2,NO
8009,2022-09-15,09:19:37,3,19,1,NO
2876,2022-11-27,03:10:26,3,38,6,NO
4805,2022-01-19,11:05:06,4,27,2,NO
1247,2022-06-07,18:38:25,4,75,4,NO
4488,2022-05-17,17:31:22,2,43,6,NO
9075,2022-02-15,04:02:36,2,67,2,YES
3853,2022-09-13,20:59:29,4,33,6,NO
4437,2022-09-20,14:18:57,1,62,9,NO
5682,2022-04-01,11:33:07,1,33,2,NO
3548,2022-07-24,19:21:26,2,64,7,NO
2452,2022-01-21,22:15:53,1,70,5,NO
4842,2022-12-05,10:13:47,2,53,2,NO
4541,2022-07-15,15:30:14,2,49,5,NO
8101,2022-06-30,03:26:54,3,26,7,NO
6531,2022-09-02,17:34:53,7,8,8,NO
8986,2022-03-02,13:00:12,8,77,4,NO
1051,2022-02-18,21:08:45,1,35,4,NO
2892,2022-05-24,04:00:51,1,32,6,NO
8006,2022-12-21,17:38:18,4,23,3,NO
882,2022-04-20,03:53:35,2,18,4,NO
1554,2022-01-25,19:18:58,7,75,9,NO
1321,2022-06-28,02:18:59,5,6,8,NO
5827,2022-10-01,07:59:09,1,65,7,NO
4907,2022-02-03,13:14:20,2,27,1,NO
6257,2022-01-25,02:56:24,4,35,9,NO
4688,2022-06-21,02:05:14,1,68,3,NO
5628,2022-04-03,03:02:57,8,81,1,NO
5322,2022-04-21,05:56:36,7,10,3,YES
8297,2022-07-24,16:33:08,1,16,2,NO
9790,2022-12-17,02:28:15,5,25,2,NO
253,2022-11-11,19:10:58,4,26,5,NO
2779,2022-04-15,11:01:30,1,9,2,NO
2414,2022-02-07,13:59:40,6,28,7,NO
5616,2022-01-04,00:02:22,2,14,3,YES
6294,2022-08-18,23:55:42,1,51,7,NO
5738,2022-01-15,00:43:50,3,60,6,YES
1167,2022-07-25,23:51:58,3,33,1,NO
7917,2022-05-11,03:06:05,5,42,4,NO
1863,2022-12-23,19:03:59,7,40,4,NO
2283,2022-03-15,16:01:13,1,9,6,NO
5444,2022-03-04,23:05:50,2,22,9,YES
401,2022-07-17,03:00:17,1,22,6,NO
1380,2022-04-12,10:15:43,2,78,6,NO
4413,2022-04-14,03:37:46,3,81,9,NO
5004,2022-02-21,14:37:19,3,49,2,NO
8146,2022-05-13,08:36:33,5,50,7,NO
9153,2022-01-30,23:01:57,3,44,4,NO
3290,2022-12-18,05:22:17,2,2,3,NO
1944,2022-05-29,17:41:49,4,75,8,NO
9202,2022-04-14,08:11:20,5,15,3,NO
810,2022-01-01,22:25:40,4,39,1,NO
3774,2022-11-12,18:23:41,1,54,9,NO
4203,2022-02-14,06:30:54,4,14,1,NO
2407,2022-03-05,13:19:09,3,50,8,NO
3856,2022-10-12,09:28:53,2,30,6,NO
8788,2022-04-15,20:05:36,3,36,3,NO
6138,2022-09-02,06:14:35,1,34,5,NO
1214,2022-12-02,04:24:03,1,81,7,NO
5466,2022-09-30,13:47:01,6,75,7,NO
5922,2022-04-06,16:16:14,3,51,4,YES
2013,2022-02-18,22:15:18,3,64,1,NO
1473,2022-06-06,02:53:56,8,34,1,NO
2125,2022-08-29,08:24:40,4,2,1,NO
5092,2022-11-19,03:52:11,2,58,2,NO
4152,2022-02-14,09:49:13,4,4,8,NO
5671,2022-07-16,17:58:16,2,16,3,NO
