coffeeshop_name,coffeeshop_url,rating,title,content,ReviewType
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,1,Unbelievable,"I pop into Paul’s frequently as I work in the PB area. 
There are always far to many staff all untrained, all talking to one another, ignoring the customers, they are rude, most can’t speak a word of English, they consistently over charge even when buying bread/ croissant to take away.
The food isn’t too bad, but inconsistent.
Waiter/ waitress service is diabolical, slow, rude, wrong orders, don’t understand, most haven’t had any training.
The worst nightmare for me in Pauls is the cleaning lady: every time I’m in the queue, sitting at a table she comes around with her smelly, dirty mop, she will expect you to move your feet when sitting at the table, if you don’t the mop will make contact with your feet. Absolutely disgusting.",negative
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,2,Very slow service,"In once for breakfast, received my cooked breakfast before my fruit drink and coffee, once I was finished I then received my toast, pretty sad and probably the worst restaurant in my 9 days in Baku....",negative
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,1,Ignored by waiters,"We waited for 15 minutes on a Saturday night but none of the three waiters brought us a menu. 
We left. 
Yes, the Cafe was full, but ignoring visitors is unacceptable.",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,Awesome restaurant. Tasty dishes!,Love this place. Very polite service and great cuisine. Recommend for spending great time with friends and family,positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,4,Breakfast time,"Nice atmosphere to have breakfast. Prices are reasonable, service is excellent. Pastries are delicious!",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,2,The one on Tarqovaya street,"We were here today with my girlfriend. We ordered a cheese set and 2 glasses of rosé but shortly after, we were informed that only enough rosé for one glass was left. We were asked to choose another wine and I chose a glass of red Prince Louis. A fee minutes pass by and turns out Prince Louis was not available either. All this is fine, but we were here for rosé mainly and asked to cancel the order. At which point one of the waiters told that the cheese set was already “in the system” and could not be canceled. If we chose to leave the price would have to be paid by our waiter. I decided to sit and “enjoy” a red Savalan instead of a glass of rosé. We have been to the PAUL at Port Baku many times and never had any problems tho.",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,Good service with friendly staff,I hope this is the right restaurant I visited. Not sure of the street name but it is just outside the back entrance of Port Baku mall. The food is reasonably priced with a good variety of food as well as desserts,positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,Perfect dining place,Very tasty and healthy food. Very clean and stylish interiors. Exemplary service. Waiters are very helpful and hostess are very beautiful. Highly recommended this place to visit.,positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,Love their breakfasts and atmosphere ! Very recommended,"Thanks a lot for such careful and friendly service, special thanks to professional Imran! You guys are best, keep up!",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,Amazing place,Very tasty. Just had a beautiful desert with my little princess. Thanks to mr Imran. Such stuff members is asset for all places.,positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,Taisty,Good service and good variety of food for children and adults. I recommend for families. The ambient is nice also.,positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,Perfect!,Amazing breakfast menu and tasty cakes! A special mention to Agil H who always makes our visits so memorable - thank you!,positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,Best soup ever,This is indeed a high-class place. Great service and awesome food. I enjoyed my every bite. It might seem pricy but still every manat was worth the delicious meals I had!,positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,4,Tasty soups,"Great location, romantic place, very high quality service, tasty meals. But prices are overestimated.",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,One of the Best service and food in Baku,"I usually visiting Paul for dinner after my workout and I am very happy with the service and food of this place, good job guys keep going like that ! 👍🏻👏🏻",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,3,Handy for Port Baku but a bit disappointing,"Looks great from outside, and lovely clean when you get inside and pleasant staff. But food ok, small wine glass measures, no drinks menu (first for me), onion soup in bread roll (looked fab) but tasted like gravy. Sorry guys would love to give a 4 or 5 for this place but some fundamentals missing",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,4,Good service but food serving time is awful,"We go to this restaurant quiet often as we live nearby . Food at Paul is quiet average . Basic breakfast menu . Pleasant decor . However , every single time,  they will mess up with the order either forget something or one of the dishes will come right in the end when you had your drink . On numerous occasions, I would order something for kids and my meal would wine they all finished eating . Once I ha dot wait for children’s desert for over 20 mins . They definitely need to look into managing their orders and food  serving better",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,Awesome,"I love this restaurant!!!
Everything is perfect, but the Mushroom Truffle Risotto is divine. 
You must taste it!",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,The most delicious european breakfast in town,"We showed up for a European breakfast, then we got the hell of a delicious breakfast in a very comfy place with a great and debonair service.",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,5*,Went recently for a meal with the other half whilst travelling. Food was absolutely incredible! Cooked to perfection and art on a plate! The chef has obviously worked and learnt from some incredible talents before to have been capable of putting such quality on a plate!,positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,EXCELLENT FOOD,I come here to visit family few times a year. We often eat at pauls but this visit was the best yet 😊 new chef maybe??? but i highly recommend for any occasion. Excellent value for money and friendly efficient staff. Already looking forward to coming back to eat here on my next visit to az 👌,positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,1,terrible place,"I really don’t understand their policy. Some days they serve egg benedict after 2 p.m, some days not serving. Service is bad as usual. Food is tasty some times.",negative
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,-,"Awesome experience& great service
The restaurant has a great vibe to it, I’ve been to PAUL before in other cities but this one is different; maybe because the staff was so attentive and friendly",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,9 excellent meals,"We had a great business lunch, great service and food. I had been to Paul in the past and had not enjoyed it. I learned that they have a new Chef and menu. I have been twice in the past 15 days and the food is now really good.",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,5 Star Service and Food!,"I received Excellent service from Gosia! She was very attentive and made sure I was happy with the food and drinks! The food was very tasty with a great variety to choose from!

I would recommend and I will be going back!",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,Amazing food and great prices,"We loved it here we had breakfast ,lunch and dinner over the period of our holiday 
 The food was amazing a great menu was awesome, the decor was just beautiful.  It was one of my favorite place to eat while in Baku",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,French bakery to enjoy,"Be it business lunch or craving for fresh bread and delicious pastry Paul Bakery is a place to go. Staff speaks English, Russian, and Azeri. Place is lovely, clean and cozy. Average lunch is around 25 manat with dessert. Definitely recommend.",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,1,Poor service - April 1st,I had an impression that waiters were instructed to serve only expats and tourists. We ordered dessert when we ordered meal. But waiters did not bring dessert as they forgot the order. They brought it when I requested again but they did not provide dessert spoons or forks. They did not even took away used forks and knives from table. Service was terrible.,negative
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,4,France in Baku,"The place has nice location next to PortBaku mall, service is excellent, recently they changed their menu and added some new dishes, i liked the french cheese soup.",positive
PAUL,https://www.tripadvisor.com/Restaurant_Review-g293934-d6522592-Reviews-PAUL-Baku_Absheron_Region.html,5,Review,Excellent place for local food and European style foods. Bakery items like cake are very tasty. The services are quick and commendable.,positive
